X,Y,OBJECTID,project,Farm,Lat,Long,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe
5.73507300000006,6.70285500000006,320,Wells and Ore Farm,G13(0-15),6.702855,5.735073,0-15 cm,1,7.6,0.173056,1.474048,4.121428,1378.0328,170.96052,126.66054,15.43599,34.838069,2.242208,118.448509,51.311281
5.73221500000005,6.70287100000007,321,Wells and Ore Farm,G14(0-15),6.702871,5.732215,0-15 cm,1,8,0.088181,0.855639,7.183188,1023.11,146.28372,126.66054,16.59289,15.383844,2.242208,104.841954,41.420654
5.72649900000005,6.70290300000005,322,Wells and Ore Farm,G16(0-15),6.702903,5.726499,0-15 cm,1,7.2,0.102282,1.113403,10.872479,900.9236,146.28372,159.549114,14.86651,22.622625,2.242208,86.363917,48.613837
5.72364100000004,6.70291900000007,323,Wells and Ore Farm,G17(0-15),6.702919,5.723641,0-15 cm,1,6.2,0.0771,1.105964,3.029081,547.195,127.56348,133.969112,33.82127,9.954758,1.678605,30.070979,98.066973
5.71792500000004,6.70295000000004,324,Wells and Ore Farm,G19(0-15),6.70295,5.717925,0-15 cm,1,7.6,0.067131,0.881052,11.625548,1251.4628,150.53832,141.277684,31.77404,50.22048,2.262563,64.004863,92.672086
5.71506700000003,6.70296600000006,325,Wells and Ore Farm,G20(0-15),6.702966,5.715067,0-15 cm,1,4.4,0.148909,1.645133,7.69078,448.2482,114.79968,108.388719,30.37495,28.504135,1.678605,17.135786,286.888039
5.76365300000003,6.70269500000006,326,Wells and Ore Farm,G3(0-15),6.702695,5.763653,0-15 cm,1,5.8,0.07077,0.968344,2.725376,5049.447,68.84988,68.191573,29.3135,10.859605,1.078248,17.323248,127.738855
5.75793700000003,6.70272700000004,327,Wells and Ore Farm,G5(0-15),6.702727,5.757937,0-15 cm,1,6.8,0.193189,1.842992,3.172621,1267.483,238.18332,137.623398,24.04581,39.814731,1.660228,64.022289,81.882311
5.74936300000007,6.70277500000003,328,Wells and Ore Farm,G8(0-15),6.702775,5.749363,0-15 cm,1,6.9,0.083664,0.6,3.069076,384,62.4,93.84,27.6,11.76,2.5,53,195
5.74080500000002,6.70568100000003,329,Wells and Ore Farm,H11(0-15),6.705681,5.740805,0-15 cm,1,6.8,0.210225,1.824382,9.978835,1554.1232,174.3642,166.857686,31.41731,17.193539,1.678605,62.324968,125.041411
5.73794700000008,6.70569700000004,330,Wells and Ore Farm,H12(0-15),6.705697,5.737947,0-15 cm,1,4.9,0.107735,1.215874,4.789411,686.8844,147.13464,144.93197,32.67633,28.504135,1.678605,16.967797,157.410737
5.73223100000007,6.70572800000002,331,Wells and Ore Farm,H14(0-15),6.705728,5.732231,0-15 cm,1,8.1,0.116993,1.223846,7.120448,2223.4686,206.69916,90.117289,30.62657,20.81293,1.660228,124.806809,86.37805
5.72937300000007,6.70574400000004,332,Wells and Ore Farm,H15(0-15),6.705744,5.729373,0-15 cm,1,7.1,0.118016,1.247422,4.168624,651.962,85.01736,64.537287,32.84975,14.93142,2.824188,101.961188,66.596796
5.72651500000006,6.70576000000005,333,Wells and Ore Farm,H16(0-15),6.70576,5.726515,0-15 cm,1,7,0.220114,1.650009,8.758938,1391.1522,170.1096,174.166258,33.25593,27.146864,2.824188,160.083136,138.52863
5.72365700000006,6.70577600000007,334,Wells and Ore Farm,H17(0-15),6.705776,5.723657,0-15 cm,1,7,0.087319,1.03656,8.227475,919.7002,159.89856,166.857686,32.47462,38.909884,2.242208,138.91734,94.470382
5.72079900000006,6.70579200000003,335,Wells and Ore Farm,H18(0-15),6.705792,5.720799,0-15 cm,1,6.7,0.124711,0.137051,4.880231,1007.0062,124.1598,97.425861,30.41451,16.288691,1.078248,48.710733,79.184867
5.71794100000005,6.70580800000005,336,Wells and Ore Farm,H19(0-15),6.705808,5.717941,0-15 cm,1,6.9,0.10467,1.126194,5.690506,1088.4916,106.29048,42.611571,33.15542,68.317434,17.373685,60.805474,69.29424
5.71508300000005,6.70582400000006,337,Wells and Ore Farm,H20(0-15),6.705824,5.715083,0-15 cm,1,6.6,0.178772,1.56524,40.331425,2089.5996,302.85336,353.226272,34.37005,47.505937,2.824188,34.096255,234.737459
5.75795300000004,6.70558400000004,338,Wells and Ore Farm,H5(0-15),6.705584,5.757953,0-15 cm,1,6.5,0.078359,0.962013,3.646505,750.9088,132.669,104.734433,32.46611,29.408983,1.678605,76.268098,75.588275
5.75509500000004,6.70560000000006,339,Wells and Ore Farm,H6(0-15),6.7056,5.755095,0-15 cm,1,7.4,0.205211,1.886035,1.223902,308.5588,79.91184,42.611571,29.91794,28.051711,1.094648,36.79056,77.386571
5.75223700000004,6.70561700000007,340,Wells and Ore Farm,H7(0-15),6.705617,5.752237,0-15 cm,1,5.4,0.07451,1.271161,3.01301,430.787,77.35908,71.845859,32.46611,10.407181,1.678605,19.31965,142.125222
5.74937900000003,6.70563300000003,341,Wells and Ore Farm,H8(0-15),6.705633,5.749379,0-15 cm,1,6.9,0.110904,1.098496,5.157922,1257.2832,152.24028,97.425861,31.07622,23.527473,1.094648,140.440095,103.461861
5.74652100000003,6.70564900000005,342,Wells and Ore Farm,H9(0-15),6.705649,5.746521,0-15 cm,1,6.5,0.111025,1.238976,4.565539,1041.9286,146.28372,130.314826,29.14997,14.478996,1.094648,59.301156,80.983163
5.76940100000007,6.70837700000004,343,Wells and Ore Farm,I1(0-15),6.708377,5.769401,0-15 cm,1,5.7,0.074821,1.135368,1.638009,553.0154,100.33404,64.537287,33.03398,14.478996,1.078248,36.783975,98.066973
5.74367900000004,6.70852200000007,344,Wells and Ore Farm,I10(0-15),6.708522,5.743679,0-15 cm,1,6.7,0.1204,1.159898,3.768719,1018.647,224.5686,174.166258,30.65003,26.242016,1.660228,76.940056,123.243116
5.74082100000004,6.70853800000003,345,Wells and Ore Farm,I11(0-15),6.708538,5.740821,0-15 cm,1,8.4,0.11032,1.010137,15.456789,3370.0864,163.30224,130.314826,30.4382,33.028374,3.406168,144.975812,100.764417
5.73796300000004,6.70855400000005,346,Wells and Ore Farm,I12(0-15),6.708554,5.737963,0-15 cm,1,5.7,0.062566,0.636975,2.912099,471.5298,106.29048,141.277684,29.64194,44.791394,1.660228,14.615943,122.343968
5.73224700000003,6.70858600000003,347,Wells and Ore Farm,I14(0-15),6.708586,5.732247,0-15 cm,1,7,0.086024,0.813345,8.348194,1053.5692,131.81808,123.006254,30.65003,20.360506,1.660228,102.474463,76.487423
5.72938900000003,6.70860200000004,348,Wells and Ore Farm,I15(0-15),6.708602,5.729389,0-15 cm,1,8.2,0.231498,1.626593,24.964068,3346.8048,191.3826,115.697291,29.5389,23.075049,3.988148,167.306384,83.680607
5.72653100000002,6.70861800000006,349,Wells and Ore Farm,I16(0-15),6.708618,5.726531,0-15 cm,1,7.8,0.189154,1.392009,10.830222,2037.216,155.64396,119.351968,33.98986,19.003235,3.406168,151.516028,85.478902
5.72367300000008,6.70863300000002,350,Wells and Ore Farm,I17(0-15),6.708633,5.723673,0-15 cm,1,7.5,0.178488,1.281715,14.525047,1658.8904,155.64396,141.277684,29.83583,16.288691,1.660228,116.071719,109.755897
5.72081500000007,6.70864900000004,351,Wells and Ore Farm,I18(0-15),6.708649,5.720815,0-15 cm,1,6.6,0.128046,1.24271,18.140265,1583.2252,176.91696,196.091974,31.02884,15.383844,1.660228,38.631782,201.468986
5.76654300000007,6.70839300000006,352,Wells and Ore Farm,I2(0-15),6.708393,5.766543,0-15 cm,1,6.7,0.029745,0.469892,1.104678,424.9666,63.74436,53.574429,29.69116,10.859605,1.660228,69.876529,73.789979
5.71509900000007,6.70868100000007,353,Wells and Ore Farm,I20(0-15),6.708681,5.715099,0-15 cm,1,6.2,0.228282,1.683272,19.492841,2264.2114,376.0326,130.314826,31.68825,107.678308,1.660228,75.923899,175.393696
5.71224100000006,6.70869700000003,354,Wells and Ore Farm,I21(0-15),6.708697,5.712241,0-15 cm,1,8.2,0.209229,1.728852,17.152835,4027.791,388.7964,225.326262,32.3449,91.843474,2.242208,55.262051,264.409341
5.69509200000005,6.70879100000008,355,Wells and Ore Farm,I27(0-15),6.708791,5.695092,0-15 cm,1,6.3,0.106982,2.253903,2.96947,723.5472,120.29808,134.743292,31.09922,15.836268,2.533198,80.62741,261.711897
5.68937600000004,6.70882300000005,356,Wells and Ore Farm,I29(0-15),6.708823,5.689376,0-15 cm,1,6.6,0.208233,0.228211,7.485717,1555.9276,153.49788,171.295927,29.96647,232.094866,3.115178,132.072053,188.880915
5.76368500000007,6.70841000000007,357,Wells and Ore Farm,I3(0-15),6.70841,5.763685,0-15 cm,1,6.1,0.113158,1.139782,2.604135,1018.647,161.6004,93.771575,29.93519,17.645963,1.660228,67.700632,101.663565
5.68651700000004,6.70883900000007,358,Wells and Ore Farm,I30(0-15),6.708839,5.686517,0-15 cm,1,6.4,0.155491,1.274184,5.307393,1061.156,132.21588,185.916981,30.1116,60.173804,1.660228,144.040806,232.939163
5.68080100000003,6.70887000000005,359,Wells and Ore Farm,I32(0-15),6.70887,5.680801,0-15 cm,1,7.3,0.139672,1.116369,11.724807,1794.5822,165.4158,240.745738,29.30085,74.198944,1.660228,68.028721,333.643732
5.67794300000003,6.70888500000007,360,Wells and Ore Farm,I33(0-15),6.708885,5.677943,0-15 cm,1,7.3,0.133693,0.670165,6.778812,1456.9734,172.22604,109.156643,33.44982,28.956559,1.951218,124.51284,225.74598
5.67508500000002,6.70890100000003,361,Wells and Ore Farm,I34(0-15),6.708901,5.675085,0-15 cm,1,6.8,0.297451,1.413252,7.588482,1876.074,193.50804,196.882576,30.61162,70.579553,1.078248,108.344523,300.375258
5.67222700000002,6.70891700000004,362,Wells and Ore Farm,I35(0-15),6.708917,5.672227,0-15 cm,1,6,0.16372,1.175653,6.386823,1218.3188,168.82092,207.848562,30.682,24.884745,0.787258,45.771039,309.366737
5.75796900000006,6.70844200000005,363,Wells and Ore Farm,I5(0-15),6.708442,5.757969,0-15 cm,1,6.6,0.073907,0.79834,3.340035,820.7536,139.47636,82.808717,29.93519,24.884745,1.660228,87.355406,88.176346
5.75225300000005,6.70847400000002,364,Wells and Ore Farm,I7(0-15),6.708474,5.752253,0-15 cm,1,6.5,0.066516,0.708822,2.994697,756.7292,117.35244,64.537287,29.64194,10.407181,1.660228,107.850128,90.87379
5.74939500000005,6.70849000000004,365,Wells and Ore Farm,I8(0-15),6.70849,5.749395,0-15 cm,1,6.5,0.086712,0.846335,1.748637,663.6028,127.56348,90.117289,32.17654,13.121725,1.078248,120.449342,86.37805
5.74653700000005,6.70850600000006,366,Wells and Ore Farm,I9(0-15),6.708506,5.746537,0-15 cm,1,8.3,0.093621,0.971107,9.96837,1571.5844,136.9236,155.894828,30.12816,12.669301,2.242208,64.172852,86.37805
5.74369500000006,6.71137900000002,367,Wells and Ore Farm,J10(0-15),6.711379,5.743695,0-15 cm,1,8,0.196626,1.52878,4.710178,1303.8462,133.51992,119.351968,30.36966,36.195341,2.242208,103.137066,82.781459
5.74083700000006,6.71139500000004,368,Wells and Ore Farm,J11(0-15),6.711395,5.740837,0-15 cm,1,7.4,0.143075,1.318743,1.348358,739.268,93.52668,93.771575,29.3135,25.337168,2.242208,106.664698,91.772938
5.73512100000005,6.71142700000007,369,Wells and Ore Farm,J13(0-15),6.711427,5.735121,0-15 cm,1,6.4,0.154039,1.43503,13.787652,1315.487,207.55008,177.820544,30.79608,19.003235,1.660228,80.62741,104.361009
5.73226300000005,6.71144300000003,370,Wells and Ore Farm,J14(0-15),6.711443,5.732263,0-15 cm,1,7.6,0.14307,1.318743,10.742019,1705.4536,238.18332,123.006254,30.08009,19.455658,2.824188,118.255491,83.680607
5.72940500000004,6.71145900000005,371,Wells and Ore Farm,J15(0-15),6.711459,5.729405,0-15 cm,1,8,0.19823,1.566093,6.500034,2310.7746,191.3826,112.043005,33.24144,32.57595,2.824188,136.90155,95.36953
5.72654700000004,6.71147500000006,372,Wells and Ore Farm,J16(0-15),6.711475,5.726547,0-15 cm,1,8,0.06961,0.644019,9.868581,1914.9878,147.13464,126.66054,28.83004,13.574148,2.242208,86.338815,98.066973
5.72368900000004,6.71149100000002,373,Wells and Ore Farm,J17(0-15),6.711491,5.723689,0-15 cm,1,8,0.187326,1.527517,17.866311,2921.916,276.47472,228.980548,29.90943,217.164879,3.406168,100.953293,105.260157
5.72083100000003,6.71150700000004,374,Wells and Ore Farm,J18(0-15),6.711507,5.720831,0-15 cm,1,8.1,0.150288,1.354524,18.783851,1850.9634,164.15316,148.586256,31.50862,27.146864,2.242208,80.459427,114.251636
5.71797300000003,6.71152300000006,375,Wells and Ore Farm,J19(0-15),6.711523,5.717973,0-15 cm,1,5.4,0.087439,0.90813,1.408531,430.787,72.25356,35.302999,20.51048,19.908082,1.660228,7.890983,83.680607
5.76655900000003,6.71125100000006,376,Wells and Ore Farm,J2(0-15),6.711251,5.766559,0-15 cm,1,6.2,0.125833,1.155434,3.549332,937.1614,120.75612,119.351968,33.46224,14.026572,1.660228,119.431369,143.02437
5.71225600000002,6.71155400000004,377,Wells and Ore Farm,J21(0-15),6.711554,5.712256,0-15 cm,1,7.1,0.198763,2.302391,3.915226,1827.6818,259.45632,133.969112,12.48371,23.979897,3.988148,117.415579,106.159305
5.70939800000002,6.71157000000005,378,Wells and Ore Farm,J22(0-15),6.71157,5.709398,0-15 cm,1,6.2,0.175479,1.189963,3.280103,1061.156,139.02612,101.846116,34.85673,94.558017,1.369238,142.570959,307.568442
5.70654000000007,6.71158600000007,379,Wells and Ore Farm,J23(0-15),6.711586,5.70654,0-15 cm,1,5.1,0.178785,1.187387,6.544864,775.9348,185.84652,207.848562,29.82042,65.150467,0.787258,66.978831,354.324134
5.70082400000007,6.71161700000005,380,Wells and Ore Farm,J25(0-15),6.711617,5.700824,0-15 cm,1,8,0.168477,1.105676,14.946749,2132.1912,161.1594,163.9854,29.45058,21.717778,1.660228,157.269429,231.140867
5.69796600000006,6.71163300000006,381,Wells and Ore Farm,J26(0-15),6.711633,5.697966,0-15 cm,1,8.2,0.124241,2.223783,17.259758,2399.9498,216.05928,218.01769,33.68971,14.93142,2.242208,152.439932,216.7545
5.69510800000006,6.71164900000002,382,Wells and Ore Farm,J27(0-15),6.711649,5.695108,0-15 cm,1,6.1,0.059897,1.44111,4.256768,682.8012,99.48312,144.93197,29.76453,11.312029,1.369238,39.891651,320.156513
5.68939100000006,6.71168000000006,383,Wells and Ore Farm,J29(0-15),6.71168,5.689391,0-15 cm,1,5.8,0.12985,1.265269,8.647671,752.6514,72.25356,112.043005,28.86615,18.550811,0.787258,15.744166,425.356821
5.68653300000005,6.71169600000007,384,Wells and Ore Farm,J30(0-15),6.711696,5.686533,0-15 cm,1,5.9,0.162054,0.738475,9.067687,851.6056,107.99232,133.969112,33.97767,33.933221,1.369238,42.411389,284.190595
5.68367500000005,6.71171200000003,385,Wells and Ore Farm,J31(0-15),6.711712,5.683675,0-15 cm,1,4.9,0.124637,0.819033,3.606871,448.2718,240.19212,79.499293,18.607,36.270326,1.067278,24.665448,106.217043
5.68081700000005,6.71172700000005,386,Wells and Ore Farm,J32(0-15),6.711727,5.680817,0-15 cm,1,6.1,0.18062,1.35757,3.647958,1107.7228,139.47636,126.66054,23.67275,35.290493,0.787258,63.199224,351.62669
5.67795900000004,6.71174300000007,387,Wells and Ore Farm,J33(0-15),6.711743,5.677959,0-15 cm,1,5,0.17704,1.410999,3.545582,793.3972,130.11624,123.006254,23.76452,23.979897,0.496268,11.754581,401.978974
5.67224200000004,6.71177400000005,388,Wells and Ore Farm,J35(0-15),6.711774,5.672242,0-15 cm,1,6.6,0.171094,1.342773,6.671648,1702.3788,226.30296,101.332733,34.49126,16.671515,1.658849,95.532698,71.365968
5.66938400000004,6.71179000000006,389,Wells and Ore Farm,J36(0-15),6.71179,5.669384,0-15 cm,1,7.4,0.305939,1.957922,13.793358,3028.6008,345.39948,258.214836,23.76452,52.482599,1.369238,84.197038,384.895164
5.74655300000006,6.71136300000006,390,Wells and Ore Farm,J9(0-15),6.711363,5.746553,0-15 cm,1,6.7,0.051578,0.594189,5.493544,576.297,82.4646,79.154431,33.01719,28.504135,1.078248,70.044512,81.882311
5.74371100000008,6.71423700000003,391,Wells and Ore Farm,K10(0-15),6.714237,5.743711,0-15 cm,1,5.1,0.103698,0.911804,8.006553,494.8114,87.09816,116.46717,30.04904,64.245619,1.369238,11.964559,306.669294
5.74085300000007,6.71425300000004,392,Wells and Ore Farm,K11(0-15),6.714253,5.740853,0-15 cm,1,5.9,0.141467,1.733298,4.434273,814.9332,124.55448,109.156643,18.96166,38.45746,1.369238,95.745835,275.199116
5.73799500000007,6.71426900000006,393,Wells and Ore Farm,K12(0-15),6.714269,5.737995,0-15 cm,1,8.1,0.135589,1.151075,11.85521,3032.5036,144.1338,156.674873,16.71295,43.886546,1.660228,116.953627,146.620962
5.73513700000007,6.71428400000002,394,Wells and Ore Farm,K13(0-15),6.714284,5.735137,0-15 cm,1,8.1,0.176162,1.509592,12.742344,2549.4108,167.55684,123.006254,29.83583,38.45746,1.951218,142.360981,147.52011
5.73227900000006,6.71430000000004,395,Wells and Ore Farm,K14(0-15),6.7143,5.732279,0-15 cm,1,7.6,0.219837,1.451905,8.710732,2386.4396,210.10284,199.74626,29.46392,40.267155,3.697158,208.294116,162.805625
5.72942100000006,6.71431600000005,396,Wells and Ore Farm,K15(0-15),6.714316,5.729421,0-15 cm,1,6.3,0.297744,2.59,6.382541,1757.837,199.8918,207.054832,29.90943,109.03558,2.242208,112.544086,237.434903
5.72656300000006,6.71433200000007,397,Wells and Ore Farm,K16(0-15),6.714332,5.726563,0-15 cm,1,6.9,0.123295,1.262018,13.041688,1362.0502,225.41952,141.277684,29.5389,14.93142,1.369238,56.89988,271.602524
5.72370500000005,6.71434800000003,398,Wells and Ore Farm,K17(0-15),6.714348,5.723705,0-15 cm,1,6,0.188578,1.714456,6.750396,1286.385,130.11624,199.74626,29.9828,48.863208,1.078248,20.153707,346.231803
5.72084700000005,6.71436400000005,399,Wells and Ore Farm,K18(0-15),6.714364,5.720847,0-15 cm,1,5.9,0.139986,1.133149,4.850396,983.7246,106.29048,108.388719,29.9828,30.766255,1.369238,37.581892,287.787187
5.71798800000005,6.71438000000006,400,Wells and Ore Farm,K19(0-15),6.71438,5.717988,0-15 cm,1,6.1,0.456568,2.567217,11.413784,2217.6482,387.94548,345.9177,29.3135,207.663978,1.078248,154.329735,287.787187
5.71513000000004,6.71439600000002,401,Wells and Ore Farm,K20(0-15),6.714396,5.71513,0-15 cm,1,5.2,0.144889,0.18816,3.511716,1001.1858,183.72432,86.463003,29.46392,51.577751,0.787258,53.120274,378.601128
5.71227200000004,6.71441200000004,402,Wells and Ore Farm,K21(0-15),6.714412,5.712272,0-15 cm,1,6.3,0.184707,0.964775,6.25603,1234.0016,167.55684,152.240542,30.27352,37.100188,1.951218,97.635638,375.004536
5.70655600000003,6.71444300000007,403,Wells and Ore Farm,K23(0-15),6.714443,5.706556,0-15 cm,1,4.3,0.348409,2.71,6.843041,791.6516,251.79804,265.523408,29.3135,80.532877,1.369238,10.284734,173.5954
5.70369800000003,6.71445900000003,404,Wells and Ore Farm,K24(0-15),6.714459,5.703698,0-15 cm,1,7.8,0.217503,1.499141,7.520361,2392.26,152.24028,137.623398,30.34551,41.172003,2.533198,105.824786,436.146596
5.70084000000003,6.71447500000005,405,Wells and Ore Farm,K25(0-15),6.714475,5.70084,0-15 cm,1,7.2,0.178736,1.549333,9.168507,1781.1186,218.61216,276.486266,30.84277,29.408983,2.824188,204.724487,169.09966
5.69798100000003,6.71449100000007,406,Wells and Ore Farm,K26(0-15),6.714491,5.697981,0-15 cm,1,6.5,0.154491,1.48432,6.892088,1204.8996,153.94212,320.337698,30.70201,17.645963,1.951218,127.662512,203.267281
5.69512300000002,6.71450600000003,407,Wells and Ore Farm,K27(0-15),6.714506,5.695123,0-15 cm,1,6.4,0.21364,1.998571,5.053592,2101.2404,321.5736,272.83198,30.84277,280.956641,1.660228,43.881236,178.990287
5.69226500000002,6.71452200000004,408,Wells and Ore Farm,K28(0-15),6.714522,5.692265,0-15 cm,1,6.2,0.108876,1.079908,2.713334,878.9574,111.396,192.437688,31.25884,16.288691,1.660228,82.307235,329.147992
5.68940700000007,6.71453800000006,409,Wells and Ore Farm,K29(0-15),6.714538,5.689407,0-15 cm,1,5.6,0.139386,1.447166,4.460353,960.443,125.86164,159.549114,29.83583,16.288691,1.078248,19.313794,174.494548
5.76371700000004,6.71412400000003,410,Wells and Ore Farm,K3(0-15),6.714124,5.763717,0-15 cm,1,6.7,0.071935,0.685904,2.289815,646.1416,98.1648,98.190657,25.35704,12.216877,0.787258,65.508984,176.292843
5.68654900000007,6.71455300000002,411,Wells and Ore Farm,K30(0-15),6.714553,5.686549,0-15 cm,1,6,0.16817,1.530566,9.737612,1437.7154,232.22688,214.363404,30.05594,36.647764,2.242208,71.59835,427.155116
5.68369100000007,6.71456900000004,412,Wells and Ore Farm,K31(0-15),6.714569,5.683691,0-15 cm,1,6.6,0.181685,1.509476,4.648757,1641.4292,216.91032,228.980548,31.05207,38.005036,0.787258,45.351083,262.611045
5.68083200000007,6.71458500000006,413,Wells and Ore Farm,K32(0-15),6.714585,5.680832,0-15 cm,1,5.1,0.154832,1.372191,3.058612,925.5206,159.04764,93.771575,30.4175,47.958361,0.496268,24.983204,401.079826
5.67797400000006,6.71460000000008,414,Wells and Ore Farm,K33(0-15),6.7146,5.677974,0-15 cm,1,5.5,0.11302,1.193512,3.446709,715.9864,110.54508,115.697291,29.762,31.671102,0.787258,25.823116,405.575566
5.76085900000004,6.71414000000004,415,Wells and Ore Farm,K4(0-15),6.71414,5.760859,0-15 cm,1,7.2,0.155343,1.186201,6.747282,1420.2542,194.35932,182.261522,23.55729,52.482599,1.951218,187.296302,188.880915
5.75800100000004,6.71415600000006,416,Wells and Ore Farm,K5(0-15),6.714156,5.758001,0-15 cm,1,6.6,0.32508,1.984365,7.628187,2019.7548,342.4818,372.334833,28.93262,100.891951,1.078248,87.766666,195.17495
5.75228500000003,6.71418800000004,417,Wells and Ore Farm,K7(0-15),6.714188,5.752285,0-15 cm,1,6.7,0.109029,0.885962,2.98037,838.2146,95.61096,105.501184,35.01773,11.764453,1.660228,148.240369,132.234595
5.74942700000003,6.71420400000005,418,Wells and Ore Farm,K8(0-15),6.714204,5.749427,0-15 cm,1,7.7,0.176313,1.359266,8.836464,1944.0896,167.11836,153.019414,29.53522,31.218678,0.787258,64.249115,133.133743
5.74656900000002,6.71422100000007,419,Wells and Ore Farm,K9(0-15),6.714221,5.746569,0-15 cm,1,6.1,0.234217,1.694531,13.065823,1577.4048,273.52824,255.366792,24.19876,50.22048,0.787258,79.367541,212.258761
5.74372700000004,6.71709400000003,420,Wells and Ore Farm,L10(0-15),6.717094,5.743727,0-15 cm,1,5.4,0.068097,0.75368,2.204566,587.9378,49.27872,68.191573,36.76113,49.768056,1.660228,9.864778,303.97185
5.74086900000003,6.71711000000005,421,Wells and Ore Farm,L11(0-15),6.71711,5.740869,0-15 cm,1,7.5,0.154443,1.273427,7.535153,2043.0364,269.66736,163.2034,24.44072,38.45746,2.533198,207.244225,203.267281
5.73801100000003,6.71712600000006,422,Wells and Ore Farm,L12(0-15),6.717126,5.738011,0-15 cm,1,7.5,0.228082,2.59,4.085492,1757.837,212.6556,126.66054,23.33511,51.577751,2.824188,174.697614,154.713293
5.72943700000008,6.71717400000006,423,Wells and Ore Farm,L15(0-15),6.717174,5.729437,0-15 cm,1,5.7,0.176604,1.566093,14.096595,908.0594,115.6506,119.351968,23.89263,62.888348,1.078248,36.951957,167.301364
5.72657900000007,6.71719000000007,424,Wells and Ore Farm,L16(0-15),6.71719,5.726579,0-15 cm,1,5.9,0.173877,1.494674,7.201164,1938.2692,218.61216,239.943406,24.16771,38.005036,1.660228,56.059968,236.535755
5.72372100000007,6.71720600000003,425,Wells and Ore Farm,L17(0-15),6.717206,5.723721,0-15 cm,1,6.1,0.161993,1.339296,3.616039,1059.3896,158.19672,119.351968,24.25902,19.455658,1.660228,116.743649,259.913601
5.72086200000007,6.71722100000005,426,Wells and Ore Farm,L18(0-15),6.717221,5.720862,0-15 cm,1,6.2,0.214074,1.540717,5.379407,1280.5646,123.30888,166.857686,17.06991,28.504135,1.369238,115.903736,160.108181
5.71800400000006,6.71723700000007,427,Wells and Ore Farm,L19(0-15),6.717237,5.718004,0-15 cm,1,6.8,0.255078,2.115392,4.883873,1821.8614,235.63056,152.240542,23.33511,75.103791,1.660228,76.427847,241.031495
5.71514600000006,6.71725300000003,428,Wells and Ore Farm,L20(0-15),6.717253,5.715146,0-15 cm,1,7.5,0.151391,1.348259,7.618456,2054.6772,175.21512,280.140552,24.3501,86.866811,1.951218,156.639494,196.074098
5.71228800000006,6.71726900000004,429,Wells and Ore Farm,L21(0-15),6.717269,5.712288,0-15 cm,1,6.7,0.239777,1.929176,5.823557,1885.8858,170.1096,181.47483,28.4671,73.294096,1.078248,109.394414,148.419258
5.70943000000005,6.71728500000006,430,Wells and Ore Farm,L22(0-15),6.717285,5.70943,0-15 cm,1,5.6,0.170306,1.50749,8.152916,1007.0062,111.396,119.351968,23.70771,65.602891,0.787258,30.232657,216.7545
5.70657200000005,6.71730100000002,431,Wells and Ore Farm,L23(0-15),6.717301,5.706572,0-15 cm,1,6.1,0.14714,1.253649,9.103889,1239.822,130.11624,144.93197,24.16771,33.933221,1.660228,164.828642,381.298572
5.70371400000005,6.71731600000004,432,Wells and Ore Farm,L24(0-15),6.717316,5.703714,0-15 cm,1,6.4,0.191424,1.465088,8.674141,1565.764,166.70592,177.820544,24.25902,47.505937,1.369238,106.45472,283.291447
5.70085500000005,6.71733200000006,433,Wells and Ore Farm,L25(0-15),6.717332,5.700855,0-15 cm,1,7.5,0.23508,1.598902,7.953223,2043.0364,208.401,144.93197,17.72242,121.703447,2.533198,221.31276,290.484631
5.69799700000004,6.71734800000007,434,Wells and Ore Farm,L26(0-15),6.717348,5.697997,0-15 cm,1,7.5,0.194613,1.621786,13.207126,1885.8858,150.53832,192.437688,24.13735,24.432321,0.787258,81.047366,195.17495
5.69513900000004,6.71736400000003,435,Wells and Ore Farm,L27(0-15),6.717364,5.695139,0-15 cm,1,5.6,0.226231,1.758102,6.913498,995.3654,227.12136,199.74626,24.44072,61.531076,0.787258,78.107672,315.660773
5.69228100000004,6.71737900000005,436,Wells and Ore Farm,L28(0-15),6.717379,5.692281,0-15 cm,1,5.9,0.188819,1.739807,6.921283,1187.4384,143.73096,144.93197,23.8004,39.362308,1.078248,73.278175,285.988891
5.68370600000003,6.71742700000004,437,Wells and Ore Farm,L31(0-15),6.717427,5.683706,0-15 cm,1,7.2,0.140538,1.359709,9.563611,1779.8678,220.20708,135.302813,37.6648,23.965076,1.067278,53.893184,107.801183
5.68084800000003,6.71744200000006,438,Wells and Ore Farm,L32(0-15),6.717442,5.680848,0-15 cm,1,7.4,0.139165,1.505344,6.809547,1953.964,167.51076,98.814302,26.00794,37.100188,1.962357,32.070529,246.426382
5.67799000000002,6.71745800000002,439,Wells and Ore Farm,L33(0-15),6.717458,5.67799,0-15 cm,1,5.9,0.160119,1.132021,6.685735,1020.2718,184.50744,120.726333,26.12179,44.33897,1.089332,19.477404,257.216157
5.75801700000005,6.71701400000006,440,Wells and Ore Farm,L5(0-15),6.717014,5.758017,0-15 cm,1,6.1,0.182384,1.611332,4.508233,1199.0792,170.1096,188.783402,30.84277,91.39105,1.660228,66.768853,342.635211
5.75515900000005,6.71703000000002,441,Wells and Ore Farm,L6(0-15),6.71703,5.755159,0-15 cm,1,5.3,0.327776,1.939812,2.544394,1234.0016,362.41788,192.437688,29.83583,80.532877,1.660228,126.192665,220.351092
